2026-05-01T21:44:09  INFO     Logging to /Users/jackson/kalshi-bot/arb.log
2026-05-01T21:44:09  INFO     ================================================================
2026-05-01T21:44:09  INFO     ARB BOT  —  PAPER MODE  —  Kalshi × Polymarket via Oddpool
2026-05-01T21:44:09  INFO     ================================================================
2026-05-01T21:44:09  INFO     Fees: Kalshi 7% on profit | Polymarket 2% on profit
2026-05-01T21:44:09  INFO     Min edge: $0.0020/dollar | Max size per leg: $100 | Paper only
2026-05-01T21:44:10  INFO     Catalog: 0 crypto events total, 0 with kalshi ∩ polymarket
2026-05-01T21:44:10  WARNING  No matching events — sleeping 60s before retry
2026-05-01T21:45:16  INFO     Catalog: 0 crypto events total, 0 with kalshi ∩ polymarket
2026-05-01T21:45:16  WARNING  No matching events — sleeping 60s before retry
2026-05-01T21:46:21  INFO     Catalog: 0 crypto events total, 0 with kalshi ∩ polymarket
2026-05-01T21:46:21  WARNING  No matching events — sleeping 60s before retry
2026-05-01T21:47:26  INFO     Catalog: 0 crypto events total, 0 with kalshi ∩ polymarket
2026-05-01T21:47:26  WARNING  No matching events — sleeping 60s before retry
2026-05-01T21:48:32  INFO     Catalog: 0 crypto events total, 0 with kalshi ∩ polymarket
2026-05-01T21:48:32  WARNING  No matching events — sleeping 60s before retry
2026-05-01T21:49:37  INFO     Catalog: 0 crypto events total, 0 with kalshi ∩ polymarket
2026-05-01T21:49:37  WARNING  No matching events — sleeping 60s before retry
2026-05-01T21:50:43  INFO     Catalog: 0 crypto events total, 0 with kalshi ∩ polymarket
2026-05-01T21:50:43  WARNING  No matching events — sleeping 60s before retry
2026-05-01T21:51:30  INFO     ============================================================
2026-05-01T21:51:30  INFO     ARB BOT  —  PAPER MODE  —  Kalshi × Polymarket (polling)
2026-05-01T21:51:30  INFO     Endpoint : https://api.oddpool.com/arbitrage/current
2026-05-01T21:51:30  INFO     Interval : 30s  |  Threshold: cost < 0.97
2026-05-01T21:51:30  INFO     ============================================================
2026-05-02T00:23:56  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9500 | profit=5.00¢ | k_vol=107640 | p_vol=45341  [PAPER]
2026-05-02T00:23:56  INFO     ARB  Venezuela Leader End of 2026 | DIR-B | cost=0.9500 | profit=5.00¢ | k_vol=967486 | p_vol=1561934  [PAPER]
2026-05-02T00:23:56  INFO     ARB  Republican Nominee 2028 | DIR-B | cost=0.9620 | profit=3.80¢ | k_vol=1831857 | p_vol=7630554  [PAPER]
2026-05-02T00:23:56  INFO     ARB  Venezuela Leader End of 2026 | DIR-B | cost=0.9630 | profit=3.70¢ | k_vol=381206 | p_vol=721651  [PAPER]
2026-05-02T00:23:56  INFO     ARB  Venezuela Leader End of 2026 | DIR-B | cost=0.9660 | profit=3.40¢ | k_vol=30574 | p_vol=976524  [PAPER]
2026-05-02T00:23:56  INFO     ARB  Presidential Election Winner 2028 | DIR-B | cost=0.9670 | profit=3.30¢ | k_vol=3317880 | p_vol=9492069  [PAPER]
2026-05-02T00:23:56  INFO     ARB  Balance of Power 2026 Midterms | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=1191211 | p_vol=1134470  [PAPER]
2026-05-02T00:23:56  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=247764 | p_vol=26999  [PAPER]
2026-05-02T00:23:56  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=678249 | p_vol=244865  [PAPER]
2026-05-02T00:23:56  INFO     ARB  Brazil Presidential Election 2026 | DIR-B | cost=0.9660 | profit=3.40¢ | k_vol=300920 | p_vol=4669520  [PAPER]
2026-05-02T00:23:56  INFO     ARB  US Aliens Existence Confirmed Before 2027 | DIR-B | cost=0.9690 | profit=3.10¢ | k_vol=16217487 | p_vol=26185958  [PAPER]
2026-05-02T00:23:56  INFO     ARB  Katy Perry and Justin Trudeau Engagement in 2026 | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=13407 | p_vol=37078  [PAPER]
2026-05-02T00:23:56  INFO     Poll complete — 84 opportunity records received
2026-05-02T00:24:27  INFO     ARB  Israel Prime Minister Election 2045 | DIR-B | cost=0.8800 | profit=12.00¢ | k_vol=25707 | p_vol=1068330  [PAPER]
2026-05-02T00:24:27  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9300 | profit=7.00¢ | k_vol=81161 | p_vol=68166  [PAPER]
2026-05-02T00:24:27  INFO     ARB  Who Will Trump Pardon Before 2027 | DIR-B | cost=0.9400 | profit=6.00¢ | k_vol=42305 | p_vol=12665  [PAPER]
2026-05-02T00:24:27  INFO     ARB  Balance of Power 2026 Midterms | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=1191211 | p_vol=1134470  [PAPER]
2026-05-02T00:24:27  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9500 | profit=5.00¢ | k_vol=107640 | p_vol=45341  [PAPER]
2026-05-02T00:24:27  INFO     ARB  Venezuela Leader End of 2026 | DIR-B | cost=0.9500 | profit=5.00¢ | k_vol=967486 | p_vol=1561934  [PAPER]
2026-05-02T00:24:27  INFO     ARB  Republican Nominee 2028 | DIR-B | cost=0.9620 | profit=3.80¢ | k_vol=1831857 | p_vol=7630554  [PAPER]
2026-05-02T00:24:27  INFO     ARB  Venezuela Leader End of 2026 | DIR-B | cost=0.9630 | profit=3.70¢ | k_vol=381206 | p_vol=721651  [PAPER]
2026-05-02T00:24:27  INFO     ARB  Venezuela Leader End of 2026 | DIR-B | cost=0.9660 | profit=3.40¢ | k_vol=30574 | p_vol=976524  [PAPER]
2026-05-02T00:24:27  INFO     ARB  Presidential Election Winner 2028 | DIR-B | cost=0.9670 | profit=3.30¢ | k_vol=3317880 | p_vol=9492069  [PAPER]
2026-05-02T00:24:27  INFO     ARB  Balance of Power 2026 Midterms | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=1191211 | p_vol=1134470  [PAPER]
2026-05-02T00:24:27  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=247764 | p_vol=26999  [PAPER]
2026-05-02T00:24:27  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=678249 | p_vol=244865  [PAPER]
2026-05-02T00:24:27  INFO     ARB  Brazil Presidential Election 2026 | DIR-B | cost=0.9660 | profit=3.40¢ | k_vol=300920 | p_vol=4669520  [PAPER]
2026-05-02T00:24:27  INFO     ARB  US Aliens Existence Confirmed Before 2027 | DIR-B | cost=0.9690 | profit=3.10¢ | k_vol=16217487 | p_vol=26185958  [PAPER]
2026-05-02T00:24:27  INFO     ARB  Katy Perry and Justin Trudeau Engagement in 2026 | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=13407 | p_vol=37078  [PAPER]
2026-05-02T00:24:27  INFO     Poll complete — 84 opportunity records received
2026-05-02T00:24:49  INFO     Catalog: 0 crypto events total, 0 with kalshi ∩ polymarket
2026-05-02T00:24:49  WARNING  No matching events — sleeping 60s before retry
2026-05-02T00:24:56  INFO     ARB  Israel Prime Minister Election 2045 | DIR-B | cost=0.8800 | profit=12.00¢ | k_vol=25707 | p_vol=1068330  [PAPER]
2026-05-02T00:24:56  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9300 | profit=7.00¢ | k_vol=81161 | p_vol=68166  [PAPER]
2026-05-02T00:24:56  INFO     ARB  Who Will Trump Pardon Before 2027 | DIR-B | cost=0.9400 | profit=6.00¢ | k_vol=42305 | p_vol=12665  [PAPER]
2026-05-02T00:24:56  INFO     ARB  Balance of Power 2026 Midterms | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=1191211 | p_vol=1134470  [PAPER]
2026-05-02T00:24:56  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9500 | profit=5.00¢ | k_vol=107640 | p_vol=45341  [PAPER]
2026-05-02T00:24:56  INFO     ARB  Venezuela Leader End of 2026 | DIR-B | cost=0.9500 | profit=5.00¢ | k_vol=967486 | p_vol=1561934  [PAPER]
2026-05-02T00:24:56  INFO     ARB  Republican Nominee 2028 | DIR-B | cost=0.9620 | profit=3.80¢ | k_vol=1831857 | p_vol=7630554  [PAPER]
2026-05-02T00:24:56  INFO     ARB  Venezuela Leader End of 2026 | DIR-B | cost=0.9630 | profit=3.70¢ | k_vol=381206 | p_vol=721651  [PAPER]
2026-05-02T00:24:56  INFO     ARB  Venezuela Leader End of 2026 | DIR-B | cost=0.9660 | profit=3.40¢ | k_vol=30574 | p_vol=976524  [PAPER]
2026-05-02T00:24:56  INFO     ARB  Presidential Election Winner 2028 | DIR-B | cost=0.9670 | profit=3.30¢ | k_vol=3317880 | p_vol=9492069  [PAPER]
2026-05-02T00:24:56  INFO     ARB  Balance of Power 2026 Midterms | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=1191211 | p_vol=1134470  [PAPER]
2026-05-02T00:24:56  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=247764 | p_vol=26999  [PAPER]
2026-05-02T00:24:56  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=678249 | p_vol=244865  [PAPER]
2026-05-02T00:24:56  INFO     ARB  Brazil Presidential Election 2026 | DIR-B | cost=0.9660 | profit=3.40¢ | k_vol=300920 | p_vol=4669520  [PAPER]
2026-05-02T00:24:56  INFO     ARB  US Aliens Existence Confirmed Before 2027 | DIR-B | cost=0.9690 | profit=3.10¢ | k_vol=16217487 | p_vol=26185958  [PAPER]
2026-05-02T00:24:56  INFO     ARB  Katy Perry and Justin Trudeau Engagement in 2026 | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=13407 | p_vol=37078  [PAPER]
2026-05-02T00:24:56  INFO     Poll complete — 84 opportunity records received
2026-05-02T00:25:26  INFO     ARB  Israel Prime Minister Election 2045 | DIR-B | cost=0.8800 | profit=12.00¢ | k_vol=25707 | p_vol=1068330  [PAPER]
2026-05-02T00:25:26  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9300 | profit=7.00¢ | k_vol=81161 | p_vol=68166  [PAPER]
2026-05-02T00:25:26  INFO     ARB  Who Will Trump Pardon Before 2027 | DIR-B | cost=0.9400 | profit=6.00¢ | k_vol=42305 | p_vol=12665  [PAPER]
2026-05-02T00:25:26  INFO     ARB  Balance of Power 2026 Midterms | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=1191211 | p_vol=1134470  [PAPER]
2026-05-02T00:25:26  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9500 | profit=5.00¢ | k_vol=107640 | p_vol=45341  [PAPER]
2026-05-02T00:25:26  INFO     ARB  Venezuela Leader End of 2026 | DIR-B | cost=0.9500 | profit=5.00¢ | k_vol=967486 | p_vol=1561934  [PAPER]
2026-05-02T00:25:26  INFO     ARB  Republican Nominee 2028 | DIR-B | cost=0.9620 | profit=3.80¢ | k_vol=1831857 | p_vol=7630554  [PAPER]
2026-05-02T00:25:26  INFO     ARB  Venezuela Leader End of 2026 | DIR-B | cost=0.9630 | profit=3.70¢ | k_vol=381206 | p_vol=721651  [PAPER]
2026-05-02T00:25:26  INFO     ARB  Venezuela Leader End of 2026 | DIR-B | cost=0.9660 | profit=3.40¢ | k_vol=30574 | p_vol=976524  [PAPER]
2026-05-02T00:25:26  INFO     ARB  Presidential Election Winner 2028 | DIR-B | cost=0.9670 | profit=3.30¢ | k_vol=3317880 | p_vol=9492069  [PAPER]
2026-05-02T00:25:26  INFO     ARB  Balance of Power 2026 Midterms | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=1191211 | p_vol=1134470  [PAPER]
2026-05-02T00:25:26  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=247764 | p_vol=26999  [PAPER]
2026-05-02T00:25:26  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=678249 | p_vol=244865  [PAPER]
2026-05-02T00:25:26  INFO     ARB  Brazil Presidential Election 2026 | DIR-B | cost=0.9660 | profit=3.40¢ | k_vol=300920 | p_vol=4669520  [PAPER]
2026-05-02T00:25:26  INFO     ARB  US Aliens Existence Confirmed Before 2027 | DIR-B | cost=0.9690 | profit=3.10¢ | k_vol=16217487 | p_vol=26185958  [PAPER]
2026-05-02T00:25:26  INFO     ARB  Katy Perry and Justin Trudeau Engagement in 2026 | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=13407 | p_vol=37078  [PAPER]
2026-05-02T00:25:26  INFO     Poll complete — 83 opportunity records received
2026-05-02T00:25:54  INFO     Catalog: 0 crypto events total, 0 with kalshi ∩ polymarket
2026-05-02T00:25:54  WARNING  No matching events — sleeping 60s before retry
2026-05-02T00:25:56  INFO     ARB  Israel Prime Minister Election 2045 | DIR-B | cost=0.8800 | profit=12.00¢ | k_vol=25707 | p_vol=1068330  [PAPER]
2026-05-02T00:25:56  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9300 | profit=7.00¢ | k_vol=81161 | p_vol=68166  [PAPER]
2026-05-02T00:25:56  INFO     ARB  Who Will Trump Pardon Before 2027 | DIR-B | cost=0.9400 | profit=6.00¢ | k_vol=42305 | p_vol=12665  [PAPER]
2026-05-02T00:25:56  INFO     ARB  Balance of Power 2026 Midterms | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=1191211 | p_vol=1134470  [PAPER]
2026-05-02T00:25:56  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9500 | profit=5.00¢ | k_vol=107640 | p_vol=45341  [PAPER]
2026-05-02T00:25:56  INFO     ARB  Venezuela Leader End of 2026 | DIR-B | cost=0.9500 | profit=5.00¢ | k_vol=967486 | p_vol=1561934  [PAPER]
2026-05-02T00:25:56  INFO     ARB  Republican Nominee 2028 | DIR-B | cost=0.9620 | profit=3.80¢ | k_vol=1831857 | p_vol=7630582  [PAPER]
2026-05-02T00:25:56  INFO     ARB  Venezuela Leader End of 2026 | DIR-B | cost=0.9630 | profit=3.70¢ | k_vol=381206 | p_vol=721651  [PAPER]
2026-05-02T00:25:56  INFO     ARB  Venezuela Leader End of 2026 | DIR-B | cost=0.9660 | profit=3.40¢ | k_vol=30574 | p_vol=976524  [PAPER]
2026-05-02T00:25:56  INFO     ARB  Presidential Election Winner 2028 | DIR-B | cost=0.9670 | profit=3.30¢ | k_vol=3317880 | p_vol=9492069  [PAPER]
2026-05-02T00:25:56  INFO     ARB  Balance of Power 2026 Midterms | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=1191211 | p_vol=1134470  [PAPER]
2026-05-02T00:25:56  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=678249 | p_vol=244865  [PAPER]
2026-05-02T00:25:56  INFO     ARB  Brazil Presidential Election 2026 | DIR-B | cost=0.9660 | profit=3.40¢ | k_vol=300920 | p_vol=4669520  [PAPER]
2026-05-02T00:25:56  INFO     ARB  US Aliens Existence Confirmed Before 2027 | DIR-B | cost=0.9690 | profit=3.10¢ | k_vol=16217542 | p_vol=26185958  [PAPER]
2026-05-02T00:25:56  INFO     ARB  Katy Perry and Justin Trudeau Engagement in 2026 | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=13407 | p_vol=37078  [PAPER]
2026-05-02T00:25:56  INFO     Poll complete — 80 opportunity records received
2026-05-02T00:26:26  INFO     ARB  Israel Prime Minister Election 2045 | DIR-B | cost=0.8800 | profit=12.00¢ | k_vol=25707 | p_vol=1068330  [PAPER]
2026-05-02T00:26:26  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9300 | profit=7.00¢ | k_vol=81161 | p_vol=68166  [PAPER]
2026-05-02T00:26:26  INFO     ARB  Who Will Trump Pardon Before 2027 | DIR-B | cost=0.9400 | profit=6.00¢ | k_vol=42305 | p_vol=12665  [PAPER]
2026-05-02T00:26:26  INFO     ARB  Balance of Power 2026 Midterms | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=1191211 | p_vol=1134470  [PAPER]
2026-05-02T00:26:26  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9500 | profit=5.00¢ | k_vol=107640 | p_vol=45341  [PAPER]
2026-05-02T00:26:26  INFO     ARB  Venezuela Leader End of 2026 | DIR-B | cost=0.9500 | profit=5.00¢ | k_vol=967486 | p_vol=1561934  [PAPER]
2026-05-02T00:26:26  INFO     ARB  Republican Nominee 2028 | DIR-B | cost=0.9620 | profit=3.80¢ | k_vol=1831857 | p_vol=7630582  [PAPER]
2026-05-02T00:26:26  INFO     ARB  Venezuela Leader End of 2026 | DIR-B | cost=0.9630 | profit=3.70¢ | k_vol=381206 | p_vol=721651  [PAPER]
2026-05-02T00:26:26  INFO     ARB  Venezuela Leader End of 2026 | DIR-B | cost=0.9660 | profit=3.40¢ | k_vol=30574 | p_vol=976524  [PAPER]
2026-05-02T00:26:26  INFO     ARB  Presidential Election Winner 2028 | DIR-B | cost=0.9670 | profit=3.30¢ | k_vol=3317880 | p_vol=9492069  [PAPER]
2026-05-02T00:26:26  INFO     ARB  Balance of Power 2026 Midterms | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=1191211 | p_vol=1134470  [PAPER]
2026-05-02T00:26:26  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=678249 | p_vol=244865  [PAPER]
2026-05-02T00:26:26  INFO     ARB  Brazil Presidential Election 2026 | DIR-B | cost=0.9660 | profit=3.40¢ | k_vol=300920 | p_vol=4669520  [PAPER]
2026-05-02T00:26:26  INFO     ARB  US Aliens Existence Confirmed Before 2027 | DIR-B | cost=0.9690 | profit=3.10¢ | k_vol=16217542 | p_vol=26185958  [PAPER]
2026-05-02T00:26:26  INFO     ARB  Katy Perry and Justin Trudeau Engagement in 2026 | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=13407 | p_vol=37078  [PAPER]
2026-05-02T00:26:26  INFO     Poll complete — 80 opportunity records received
2026-05-02T00:26:56  INFO     ARB  Israel Prime Minister Election 2045 | DIR-B | cost=0.8800 | profit=12.00¢ | k_vol=25707 | p_vol=1068330  [PAPER]
2026-05-02T00:26:56  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9300 | profit=7.00¢ | k_vol=81161 | p_vol=68166  [PAPER]
2026-05-02T00:26:56  INFO     ARB  Who Will Trump Pardon Before 2027 | DIR-B | cost=0.9400 | profit=6.00¢ | k_vol=42305 | p_vol=12665  [PAPER]
2026-05-02T00:26:56  INFO     ARB  Balance of Power 2026 Midterms | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=1191211 | p_vol=1134470  [PAPER]
2026-05-02T00:26:56  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9500 | profit=5.00¢ | k_vol=107640 | p_vol=45341  [PAPER]
2026-05-02T00:26:56  INFO     ARB  Venezuela Leader End of 2026 | DIR-B | cost=0.9500 | profit=5.00¢ | k_vol=967486 | p_vol=1561934  [PAPER]
2026-05-02T00:26:56  INFO     ARB  Republican Nominee 2028 | DIR-B | cost=0.9620 | profit=3.80¢ | k_vol=1831857 | p_vol=7630582  [PAPER]
2026-05-02T00:26:56  INFO     ARB  Venezuela Leader End of 2026 | DIR-B | cost=0.9630 | profit=3.70¢ | k_vol=381206 | p_vol=721651  [PAPER]
2026-05-02T00:26:56  INFO     ARB  Venezuela Leader End of 2026 | DIR-B | cost=0.9660 | profit=3.40¢ | k_vol=30574 | p_vol=976524  [PAPER]
2026-05-02T00:26:56  INFO     ARB  Presidential Election Winner 2028 | DIR-B | cost=0.9670 | profit=3.30¢ | k_vol=3317880 | p_vol=9492069  [PAPER]
2026-05-02T00:26:56  INFO     ARB  Balance of Power 2026 Midterms | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=1191211 | p_vol=1134470  [PAPER]
2026-05-02T00:26:56  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=678249 | p_vol=244865  [PAPER]
2026-05-02T00:26:56  INFO     ARB  Brazil Presidential Election 2026 | DIR-B | cost=0.9660 | profit=3.40¢ | k_vol=300920 | p_vol=4669520  [PAPER]
2026-05-02T00:26:56  INFO     ARB  US Aliens Existence Confirmed Before 2027 | DIR-B | cost=0.9690 | profit=3.10¢ | k_vol=16217542 | p_vol=26185958  [PAPER]
2026-05-02T00:26:56  INFO     ARB  Katy Perry and Justin Trudeau Engagement in 2026 | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=13407 | p_vol=37078  [PAPER]
2026-05-02T00:26:56  INFO     Poll complete — 79 opportunity records received
2026-05-02T00:27:00  INFO     Catalog: 0 crypto events total, 0 with kalshi ∩ polymarket
2026-05-02T00:27:00  WARNING  No matching events — sleeping 60s before retry
2026-05-02T00:27:26  INFO     ARB  Israel Prime Minister Election 2045 | DIR-B | cost=0.8800 | profit=12.00¢ | k_vol=25707 | p_vol=1068330  [PAPER]
2026-05-02T00:27:26  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9300 | profit=7.00¢ | k_vol=81161 | p_vol=68166  [PAPER]
2026-05-02T00:27:26  INFO     ARB  Who Will Trump Pardon Before 2027 | DIR-B | cost=0.9400 | profit=6.00¢ | k_vol=42305 | p_vol=12665  [PAPER]
2026-05-02T00:27:26  INFO     ARB  Balance of Power 2026 Midterms | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=1191211 | p_vol=1134470  [PAPER]
2026-05-02T00:27:26  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9500 | profit=5.00¢ | k_vol=107640 | p_vol=45341  [PAPER]
2026-05-02T00:27:26  INFO     ARB  Venezuela Leader End of 2026 | DIR-B | cost=0.9500 | profit=5.00¢ | k_vol=967486 | p_vol=1561934  [PAPER]
2026-05-02T00:27:26  INFO     ARB  Republican Nominee 2028 | DIR-B | cost=0.9620 | profit=3.80¢ | k_vol=1831857 | p_vol=7630582  [PAPER]
2026-05-02T00:27:26  INFO     ARB  Venezuela Leader End of 2026 | DIR-B | cost=0.9630 | profit=3.70¢ | k_vol=381206 | p_vol=721651  [PAPER]
2026-05-02T00:27:26  INFO     ARB  Venezuela Leader End of 2026 | DIR-B | cost=0.9660 | profit=3.40¢ | k_vol=30574 | p_vol=976524  [PAPER]
2026-05-02T00:27:26  INFO     ARB  Presidential Election Winner 2028 | DIR-B | cost=0.9670 | profit=3.30¢ | k_vol=3317880 | p_vol=9492069  [PAPER]
2026-05-02T00:27:26  INFO     ARB  Balance of Power 2026 Midterms | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=1191211 | p_vol=1134470  [PAPER]
2026-05-02T00:27:26  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=678249 | p_vol=244865  [PAPER]
2026-05-02T00:27:26  INFO     ARB  Brazil Presidential Election 2026 | DIR-B | cost=0.9660 | profit=3.40¢ | k_vol=300920 | p_vol=4669520  [PAPER]
2026-05-02T00:27:26  INFO     ARB  US Aliens Existence Confirmed Before 2027 | DIR-B | cost=0.9690 | profit=3.10¢ | k_vol=16217542 | p_vol=26185958  [PAPER]
2026-05-02T00:27:26  INFO     ARB  Katy Perry and Justin Trudeau Engagement in 2026 | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=13407 | p_vol=37078  [PAPER]
2026-05-02T00:27:26  INFO     Poll complete — 78 opportunity records received
2026-05-02T00:27:56  INFO     ARB  Israel Prime Minister Election 2045 | DIR-B | cost=0.8800 | profit=12.00¢ | k_vol=25707 | p_vol=1068330  [PAPER]
2026-05-02T00:27:56  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9300 | profit=7.00¢ | k_vol=81161 | p_vol=68166  [PAPER]
2026-05-02T00:27:56  INFO     ARB  Who Will Trump Pardon Before 2027 | DIR-B | cost=0.9400 | profit=6.00¢ | k_vol=42305 | p_vol=12665  [PAPER]
2026-05-02T00:27:56  INFO     ARB  Balance of Power 2026 Midterms | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=1191211 | p_vol=1134470  [PAPER]
2026-05-02T00:27:56  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9500 | profit=5.00¢ | k_vol=107640 | p_vol=45341  [PAPER]
2026-05-02T00:27:56  INFO     ARB  Venezuela Leader End of 2026 | DIR-B | cost=0.9500 | profit=5.00¢ | k_vol=967486 | p_vol=1561934  [PAPER]
2026-05-02T00:27:56  INFO     ARB  Republican Nominee 2028 | DIR-B | cost=0.9620 | profit=3.80¢ | k_vol=1831857 | p_vol=7630582  [PAPER]
2026-05-02T00:27:56  INFO     ARB  Venezuela Leader End of 2026 | DIR-B | cost=0.9630 | profit=3.70¢ | k_vol=381206 | p_vol=721651  [PAPER]
2026-05-02T00:27:56  INFO     ARB  Venezuela Leader End of 2026 | DIR-B | cost=0.9660 | profit=3.40¢ | k_vol=30574 | p_vol=976524  [PAPER]
2026-05-02T00:27:56  INFO     ARB  Presidential Election Winner 2028 | DIR-B | cost=0.9670 | profit=3.30¢ | k_vol=3317880 | p_vol=9492069  [PAPER]
2026-05-02T00:27:56  INFO     ARB  Balance of Power 2026 Midterms | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=1191211 | p_vol=1134470  [PAPER]
2026-05-02T00:27:56  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=678249 | p_vol=244865  [PAPER]
2026-05-02T00:27:56  INFO     ARB  Brazil Presidential Election 2026 | DIR-B | cost=0.9660 | profit=3.40¢ | k_vol=300920 | p_vol=4669520  [PAPER]
2026-05-02T00:27:56  INFO     ARB  US Aliens Existence Confirmed Before 2027 | DIR-B | cost=0.9690 | profit=3.10¢ | k_vol=16217542 | p_vol=26185958  [PAPER]
2026-05-02T00:27:56  INFO     ARB  Katy Perry and Justin Trudeau Engagement in 2026 | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=13407 | p_vol=37078  [PAPER]
2026-05-02T00:27:56  INFO     Poll complete — 78 opportunity records received
2026-05-02T00:28:06  INFO     Catalog: 0 crypto events total, 0 with kalshi ∩ polymarket
2026-05-02T00:28:06  WARNING  No matching events — sleeping 60s before retry
2026-05-02T00:28:26  INFO     ARB  Israel Prime Minister Election 2045 | DIR-B | cost=0.8800 | profit=12.00¢ | k_vol=25707 | p_vol=1068330  [PAPER]
2026-05-02T00:28:26  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9300 | profit=7.00¢ | k_vol=81161 | p_vol=68166  [PAPER]
2026-05-02T00:28:26  INFO     ARB  Who Will Trump Pardon Before 2027 | DIR-B | cost=0.9400 | profit=6.00¢ | k_vol=42305 | p_vol=12665  [PAPER]
2026-05-02T00:28:26  INFO     ARB  Balance of Power 2026 Midterms | DIR-B | cost=0.9600 | profit=4.00¢ | k_vol=1191211 | p_vol=1134470  [PAPER]
2026-05-02T00:28:26  INFO     ARB  Who Will Leave Trump Administration in 2026 | DIR-B | cost=0.9500 | profit=5.00¢ | k_vol=107640 | p_vol=45341  [PAPER]
2026-05-02T00:28:26  INFO     ARB  Venezuela Leader End of 2026 | DIR-B | cost=0.9500 | profit=5.00¢ | k_vol=967486 | p_vol=1561934  [PAPER]
